OriginalTime	Time	ProcessingTime	TimeStamp	MessageType	Address	Destination	Source	SendCounter	ReceiveCounter	Data...
2026-05-08 08:18:38.139	2026-05-08 08:18:38.139	2026-05-08 08:18:38.139	64654258	NosepokeEvent	1	255	1	182	33	5	1
2026-05-08 08:18:38.342	2026-05-08 08:18:38.342	2026-05-08 08:18:38.342	64654457	NosepokeEvent	1	255	1	183	33	5	0
2026-05-08 08:18:38.732	2026-05-08 08:18:38.732	2026-05-08 08:18:38.732	64654845	FullCornerState	1	255	1	184	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	34551	13900	25507	7796	1	0	0	0
2026-05-08 08:18:41.212	2026-05-08 08:18:41.212	2026-05-08 08:18:41.212	64657332	NosepokeEvent	1	255	1	185	33	5	1
2026-05-08 08:18:41.290	2026-05-08 08:18:41.290	2026-05-08 08:18:41.290	64657394	FullCornerState	1	255	1	186	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	17524	2386	37138	186	1	0	1	0
2026-05-08 08:18:41.633	2026-05-08 08:18:41.633	2026-05-08 08:18:41.633	64657747	LiquoValStart	1	255	1	187	33	5	1	29079	26878
2026-05-08 08:18:41.680	2026-05-08 08:18:41.680	2026-05-08 08:18:41.680	64657798	AntennaEvent	1	255	1	188	33	3	NewTag	263000247298
2026-05-08 08:18:42.585	2026-05-08 08:18:42.581	2026-05-08 08:18:42.585	64658697	LiquoValEnd	1	255	1	189	33	5	0	29085	27270
2026-05-08 08:18:42.585	2026-05-08 08:18:42.585	2026-05-08 08:18:42.585	64658701	LiquoValStart	1	255	1	190	33	5	1	29086	27270
2026-05-08 08:18:43.833	2026-05-08 08:18:43.833	2026-05-08 08:18:43.833	64659945	FullCornerState	1	255	1	191	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	57797	53176	5943	33998	1	0	0	0
2026-05-08 08:18:44.161	2026-05-08 08:18:44.161	2026-05-08 08:18:44.161	64660265	AntennaEvent	1	255	1	192	33	3	NoAnimal	
2026-05-08 08:18:44.348	2026-05-08 08:18:44.348	2026-05-08 08:18:44.348	64660460	LiquoValEnd	1	255	1	193	33	5	0	29099	27998
2026-05-08 08:18:44.363	2026-05-08 08:18:44.363	2026-05-08 08:18:44.363	64660477	NosepokeEvent	1	255	1	194	33	5	0
2026-05-08 08:18:46.391	2026-05-08 08:18:46.391	2026-05-08 08:18:46.391	64662495	FullCornerState	1	255	1	195	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	29099	27998	17023	38928	1	0	0	0
2026-05-08 08:18:48.934	2026-05-08 08:18:48.934	2026-05-08 08:18:48.934	64665045	FullCornerState	1	255	1	196	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	34551	13900	25507	7796	1	0	0	0
2026-05-08 08:18:51.493	2026-05-08 08:18:51.493	2026-05-08 08:18:51.493	64667595	FullCornerState	1	255	1	197	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	17524	2386	37138	186	1	0	1	0
2026-05-08 08:18:54.035	2026-05-08 08:18:54.035	2026-05-08 08:18:54.035	64670145	FullCornerState	1	255	1	198	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	57797	53176	5943	33998	1	0	0	0
2026-05-08 08:18:54.893	2026-05-08 08:18:54.893	2026-05-08 08:18:54.893	64671021	NosepokeEvent	1	255	1	199	33	6	1
2026-05-08 08:18:54.987	2026-05-08 08:18:54.987	2026-05-08 08:18:54.987	64671106	NosepokeEvent	1	255	1	200	33	6	0
2026-05-08 08:18:55.393	2026-05-08 08:18:55.393	2026-05-08 08:18:55.393	64671500	AntennaEvent	1	255	1	201	33	3	NewTag	263000247298
2026-05-08 08:18:56.251	2026-05-08 08:18:56.251	2026-05-08 08:18:56.251	64672378	NosepokeEvent	1	255	1	202	33	8	1
2026-05-08 08:18:56.266	2026-05-08 08:18:56.266	2026-05-08 08:18:56.266	64672392	NosepokeEvent	1	255	1	203	33	8	0
2026-05-08 08:18:56.578	2026-05-08 08:18:56.578	2026-05-08 08:18:56.578	64672695	FullCornerState	1	255	1	204	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247298	1	1	29099	27998	17023	38928	1	0	0	0
2026-05-08 08:18:57.514	2026-05-08 08:18:57.514	2026-05-08 08:18:57.514	64673634	AntennaEvent	1	255	1	205	33	2	NewTag	263000247219
2026-05-08 08:18:59.121	2026-05-08 08:18:59.121	2026-05-08 08:18:59.121	64675244	FullCornerState	1	255	1	206	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	34551	13900	25507	7796	1	0	0	0
2026-05-08 08:18:59.277	2026-05-08 08:18:59.277	2026-05-08 08:18:59.277	64675410	AntennaEvent	1	255	1	207	33	3	NoAnimal	
2026-05-08 08:19:00.229	2026-05-08 08:19:00.229	2026-05-08 08:19:00.229	64676359	NosepokeEvent	1	255	1	208	33	5	1
2026-05-08 08:19:00.541	2026-05-08 08:19:00.541	2026-05-08 08:19:00.541	64676660	LiquoValStart	1	255	1	209	33	5	1	29100	27998
2026-05-08 08:19:00.759	2026-05-08 08:19:00.759	2026-05-08 08:19:00.759	64676879	LiquoValEnd	1	255	1	210	33	5	0	29100	28040
2026-05-08 08:19:00.775	2026-05-08 08:19:00.775	2026-05-08 08:19:00.775	64676897	AntennaEvent	1	255	1	211	33	2	NoAnimal	
2026-05-08 08:19:01.305	2026-05-08 08:19:01.305	2026-05-08 08:19:01.305	64677441	NosepokeEvent	1	255	1	212	33	5	0
2026-05-08 08:19:01.679	2026-05-08 08:19:01.679	2026-05-08 08:19:01.679	64677795	FullCornerState	1	255	1	213	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	17524	2386	37138	186	1	0	1	0
2026-05-08 08:19:04.222	2026-05-08 08:19:04.222	2026-05-08 08:19:04.222	64680344	FullCornerState	1	255	1	214	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	57797	53176	5943	33998	1	0	0	0
2026-05-08 08:19:06.781	2026-05-08 08:19:06.781	2026-05-08 08:19:06.781	64682895	FullCornerState	1	255	1	215	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	29100	28040	17023	38928	1	0	0	0
2026-05-08 08:19:07.015	2026-05-08 08:19:07.015	2026-05-08 08:19:07.015	64683134	NosepokeEvent	1	255	1	216	33	5	1
2026-05-08 08:19:08.559	2026-05-08 08:19:08.559	2026-05-08 08:19:08.559	64685672	NosepokeEvent	1	255	1	217	33	5	0
2026-05-08 08:19:09.027	2026-05-08 08:19:09.027	2026-05-08 08:19:09.027	64686141	NosepokeEvent	1	255	1	218	33	5	1
2026-05-08 08:19:09.323	2026-05-08 08:19:09.323	2026-05-08 08:19:09.323	64686431	FullCornerState	1	255	1	219	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	34551	13900	25507	7796	1	0	0	0
2026-05-08 08:19:09.495	2026-05-08 08:19:09.495	2026-05-08 08:19:09.495	64686614	LiquoValStart	1	255	1	220	33	5	1	29101	28040
2026-05-08 08:19:09.854	2026-05-08 08:19:09.854	2026-05-08 08:19:09.854	64686953	LiquoValEnd	1	255	1	221	33	5	0	29102	28152
2026-05-08 08:19:10.462	2026-05-08 08:19:10.462	2026-05-08 08:19:10.462	64687579	NosepokeEvent	1	255	1	222	33	5	0
2026-05-08 08:19:11.273	2026-05-08 08:19:11.273	2026-05-08 08:19:11.273	64688377	AntennaEvent	1	255	1	223	33	3	NewTag	263000247298
2026-05-08 08:19:11.882	2026-05-08 08:19:11.882	2026-05-08 08:19:11.882	64688982	FullCornerState	1	255	1	224	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	17524	2386	37138	186	1	0	1	0
2026-05-08 08:19:12.412	2026-05-08 08:19:12.412	2026-05-08 08:19:12.412	64689521	AntennaEvent	1	255	1	225	33	3	NoAnimal	
2026-05-08 08:19:13.192	2026-05-08 08:19:13.192	2026-05-08 08:19:13.192	64690303	PresenceEvent	1	255	1	226	33	3	0
2026-05-08 08:19:14.425	2026-05-08 08:19:14.425	2026-05-08 08:19:14.425	64691532	FullCornerState	1	255	1	227	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	57797	53176	5943	33998	1	0	0	0
2026-05-08 08:19:16.983	2026-05-08 08:19:16.983	2026-05-08 08:19:16.983	64694082	FullCornerState	1	255	1	228	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	29102	28152	17023	38928	0	0	0	0
2026-05-08 08:19:19.526	2026-05-08 08:19:19.526	2026-05-08 08:19:19.526	64696631	FullCornerState	1	255	1	229	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	34551	13900	25507	7796	1	0	0	0
2026-05-08 08:19:22.084	2026-05-08 08:19:22.084	2026-05-08 08:19:22.084	64699182	FullCornerState	1	255	1	230	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	17524	2386	37138	186	1	0	1	0
2026-05-08 08:19:24.627	2026-05-08 08:19:24.627	2026-05-08 08:19:24.627	64701732	FullCornerState	1	255	1	231	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	57797	53176	5943	33998	1	0	0	0
2026-05-08 08:19:25.033	2026-05-08 08:19:25.033	2026-05-08 08:19:25.048	64702152	NosepokeEvent	1	255	1	232	33	8	1
2026-05-08 08:19:27.170	2026-05-08 08:19:27.170	2026-05-08 08:19:27.170	64704282	FullCornerState	1	255	1	233	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	29102	28152	17023	38928	0	0	0	0
2026-05-08 08:19:27.232	2026-05-08 08:19:27.232	2026-05-08 08:19:27.232	64704355	AntennaEvent	1	255	1	234	33	2	NewTag	263000247219
2026-05-08 08:19:28.246	2026-05-08 08:19:28.246	2026-05-08 08:19:28.246	64705362	AntennaEvent	1	255	1	235	33	2	NoAnimal	
2026-05-08 08:19:29.728	2026-05-08 08:19:29.728	2026-05-08 08:19:29.728	64706831	FullCornerState	1	255	1	236	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	34551	13900	25507	7796	1	0	1	0
2026-05-08 08:19:30.914	2026-05-08 08:19:30.914	2026-05-08 08:19:30.914	64708027	PresenceEvent	1	255	1	237	33	2	0
2026-05-08 08:19:32.271	2026-05-08 08:19:32.271	2026-05-08 08:19:32.271	64709382	FullCornerState	1	255	1	238	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	17524	2386	37138	186	1	0	1	0
2026-05-08 08:19:32.318	2026-05-08 08:19:32.318	2026-05-08 08:19:32.318	64709438	AntennaEvent	1	255	1	239	33	2	NewTag	263000247254
2026-05-08 08:19:32.380	2026-05-08 08:19:32.380	2026-05-08 08:19:32.380	64709503	PresenceEvent	1	255	1	240	33	2	1
2026-05-08 08:19:33.784	2026-05-08 08:19:33.784	2026-05-08 08:19:33.784	64710896	AntennaEvent	1	255	1	241	33	2	NoAnimal	
2026-05-08 08:19:34.830	2026-05-08 08:19:34.830	2026-05-08 08:19:34.830	64711932	FullCornerState	1	255	1	242	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	57797	53176	5943	33998	1	0	0	0
2026-05-08 08:19:34.876	2026-05-08 08:19:34.876	2026-05-08 08:19:34.876	64711995	NosepokeEvent	1	255	1	243	33	3	1
2026-05-08 08:19:35.594	2026-05-08 08:19:35.594	2026-05-08 08:19:35.594	64712721	AntennaEvent	1	255	1	244	33	2	NewTag	263000247254
2026-05-08 08:19:35.890	2026-05-08 08:19:35.890	2026-05-08 08:19:35.890	64713005	LiquoValStart	1	255	1	245	33	3	1	57798	53176
2026-05-08 08:19:36.405	2026-05-08 08:19:36.405	2026-05-08 08:19:36.405	64713524	NosepokeEvent	1	255	1	246	33	8	0
2026-05-08 08:19:36.655	2026-05-08 08:19:36.655	2026-05-08 08:19:36.670	64713776	LiquoValEnd	1	255	1	247	33	3	0	57801	53232
2026-05-08 08:19:36.826	2026-05-08 08:19:36.826	2026-05-08 08:19:36.826	64713942	LiquoValStart	1	255	1	248	33	3	1	57802	53232
2026-05-08 08:19:37.372	2026-05-08 08:19:37.372	2026-05-08 08:19:37.372	64714482	FullCornerState	1	255	1	249	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	29102	28152	17023	38928	0	0	0	0
2026-05-08 08:19:37.450	2026-05-08 08:19:37.450	2026-05-08 08:19:37.450	64714575	LiquoValEnd	1	255	1	250	33	3	0	57806	53316
2026-05-08 08:19:37.544	2026-05-08 08:19:37.544	2026-05-08 08:19:37.544	64714665	LiquoValStart	1	255	1	251	33	3	1	57807	53316
2026-05-08 08:19:37.700	2026-05-08 08:19:37.700	2026-05-08 08:19:37.700	64714811	State	1	255	1	252	0	0	1	0	25.6	228	1	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0
2026-05-08 08:19:38.043	2026-05-08 08:19:38.038	2026-05-08 08:19:38.043	64715157	LiquoValEnd	1	255	1	253	33	3	0	57810	53372
2026-05-08 08:19:38.043	2026-05-08 08:19:38.043	2026-05-08 08:19:38.043	64715162	LiquoValStart	1	255	1	254	33	3	1	57811	53372
2026-05-08 08:19:38.433	2026-05-08 08:19:38.433	2026-05-08 08:19:38.433	64715555	LiquoValEnd	1	255	1	255	33	3	0	57814	53428
2026-05-08 08:19:38.464	2026-05-08 08:19:38.464	2026-05-08 08:19:38.464	64715588	LiquoValStart	1	255	1	128	33	3	1	57815	53428
2026-05-08 08:19:39.244	2026-05-08 08:19:39.244	2026-05-08 08:19:39.244	64716364	LiquoValEnd	1	255	1	129	33	3	0	57819	53498
2026-05-08 08:19:39.510	2026-05-08 08:19:39.510	2026-05-08 08:19:39.510	64716638	LiquoValStart	1	255	1	130	33	3	1	57820	53498
2026-05-08 08:19:39.744	2026-05-08 08:19:39.744	2026-05-08 08:19:39.744	64716854	LiquoValEnd	1	255	1	131	33	3	0	57820	53512
2026-05-08 08:19:39.931	2026-05-08 08:19:39.931	2026-05-08 08:19:39.931	64717032	FullCornerState	1	255	1	132	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	34551	13900	25507	7796	1	0	0	0
2026-05-08 08:19:40.024	2026-05-08 08:19:40.024	2026-05-08 08:19:40.024	64717146	NosepokeEvent	1	255	1	133	33	3	0
2026-05-08 08:19:40.898	2026-05-08 08:19:40.898	2026-05-08 08:19:40.898	64718002	AntennaEvent	1	255	1	134	33	2	NoAnimal	
2026-05-08 08:19:42.474	2026-05-08 08:19:42.474	2026-05-08 08:19:42.474	64719582	FullCornerState	1	255	1	135	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	17524	2386	37138	186	1	0	1	0
2026-05-08 08:19:43.191	2026-05-08 08:19:43.191	2026-05-08 08:19:43.191	64720311	NosepokeEvent	1	255	1	136	33	3	1
2026-05-08 08:19:43.566	2026-05-08 08:19:43.566	2026-05-08 08:19:43.566	64720694	NosepokeEvent	1	255	1	137	33	3	0
2026-05-08 08:19:45.032	2026-05-08 08:19:45.032	2026-05-08 08:19:45.032	64722132	FullCornerState	1	255	1	138	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	57820	53512	5943	33998	1	0	0	0
2026-05-08 08:19:45.516	2026-05-08 08:19:45.516	2026-05-08 08:19:45.516	64722632	AntennaEvent	1	255	1	139	33	2	NewTag	263000247254
2026-05-08 08:19:47.575	2026-05-08 08:19:47.575	2026-05-08 08:19:47.575	64724682	FullCornerState	1	255	1	140	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	29102	28152	17023	38928	0	0	0	0
2026-05-08 08:19:48.324	2026-05-08 08:19:48.324	2026-05-08 08:19:48.324	64725441	AntennaEvent	1	255	1	141	33	2	NoAnimal	
2026-05-08 08:19:50.133	2026-05-08 08:19:50.133	2026-05-08 08:19:50.133	64727232	FullCornerState	1	255	1	142	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	34551	13900	25507	7796	1	0	0	0
2026-05-08 08:19:50.242	2026-05-08 08:19:50.242	2026-05-08 08:19:50.242	64727358	AntennaEvent	1	255	1	143	33	2	NewTag	263000247208
2026-05-08 08:19:51.600	2026-05-08 08:19:51.600	2026-05-08 08:19:51.600	64728716	AntennaEvent	1	255	1	144	33	2	NoAnimal	
2026-05-08 08:19:52.192	2026-05-08 08:19:52.192	2026-05-08 08:19:52.192	64729307	NosepokeEvent	1	255	1	145	33	3	1
2026-05-08 08:19:52.582	2026-05-08 08:19:52.582	2026-05-08 08:19:52.582	64729705	NosepokeEvent	1	255	1	146	33	3	0
2026-05-08 08:19:52.660	2026-05-08 08:19:52.660	2026-05-08 08:19:52.660	64729781	FullCornerState	1	255	1	147	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	17524	2386	37138	186	1	0	1	0
2026-05-08 08:19:55.219	2026-05-08 08:19:55.219	2026-05-08 08:19:55.219	64732332	FullCornerState	1	255	1	148	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	57820	53512	5943	33998	1	0	0	0
2026-05-08 08:19:57.762	2026-05-08 08:19:57.762	2026-05-08 08:19:57.762	64734881	FullCornerState	1	255	1	149	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	29102	28152	17023	38928	0	0	0	0
2026-05-08 08:20:00.320	2026-05-08 08:20:00.320	2026-05-08 08:20:00.320	64737432	FullCornerState	1	255	1	150	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	34551	13900	25507	7796	1	0	0	0
2026-05-08 08:20:02.863	2026-05-08 08:20:02.863	2026-05-08 08:20:02.863	64739982	FullCornerState	1	255	1	151	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	17524	2386	37138	186	1	0	1	0
2026-05-08 08:20:05.421	2026-05-08 08:20:05.421	2026-05-08 08:20:05.421	64742532	FullCornerState	1	255	1	152	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	57820	53512	5943	33998	1	0	0	0
2026-05-08 08:20:07.964	2026-05-08 08:20:07.964	2026-05-08 08:20:07.964	64745082	FullCornerState	1	255	1	153	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	29102	28152	17023	38928	0	0	0	0
2026-05-08 08:20:10.522	2026-05-08 08:20:10.522	2026-05-08 08:20:10.522	64747632	FullCornerState	1	255	1	154	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	34551	13900	25507	7796	1	0	0	0
2026-05-08 08:20:13.065	2026-05-08 08:20:13.065	2026-05-08 08:20:13.065	64751169	FullCornerState	1	255	1	155	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	17524	2386	37138	186	1	0	1	0
2026-05-08 08:20:14.032	2026-05-08 08:20:14.021	2026-05-08 08:20:14.032	64752136	AntennaEvent	1	255	1	156	33	3	NewTag	263000247238
2026-05-08 08:20:14.032	2026-05-08 08:20:14.032	2026-05-08 08:20:14.032	64752147	PresenceEvent	1	255	1	157	33	3	1
2026-05-08 08:20:15.093	2026-05-08 08:20:15.093	2026-05-08 08:20:15.093	64753208	AntennaEvent	1	255	1	158	33	3	NoAnimal	
2026-05-08 08:20:15.624	2026-05-08 08:20:15.624	2026-05-08 08:20:15.624	64753719	FullCornerState	1	255	1	159	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	57820	53512	5943	33998	1	0	0	0
2026-05-08 08:20:18.151	2026-05-08 08:20:18.151	2026-05-08 08:20:18.151	64756259	AntennaEvent	1	255	1	160	33	2	NewTag	263000247290
2026-05-08 08:20:18.166	2026-05-08 08:20:18.166	2026-05-08 08:20:18.166	64756270	FullCornerState	1	255	1	161	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	29102	28152	17023	38928	1	0	0	0
2026-05-08 08:20:18.369	2026-05-08 08:20:18.369	2026-05-08 08:20:18.369	64756491	NosepokeEvent	1	255	1	162	33	8	1
2026-05-08 08:20:19.071	2026-05-08 08:20:19.071	2026-05-08 08:20:19.071	64757188	NosepokeEvent	1	255	1	163	33	8	0
2026-05-08 08:20:19.118	2026-05-08 08:20:19.118	2026-05-08 08:20:19.118	64757233	NosepokeEvent	1	255	1	164	33	5	1
2026-05-08 08:20:19.414	2026-05-08 08:20:19.414	2026-05-08 08:20:19.414	64757532	NosepokeEvent	1	255	1	165	33	5	0
2026-05-08 08:20:19.446	2026-05-08 08:20:19.446	2026-05-08 08:20:19.446	64757567	AntennaEvent	1	255	1	166	33	3	NewTag	263000247209
2026-05-08 08:20:19.867	2026-05-08 08:20:19.867	2026-05-08 08:20:19.867	64757994	NosepokeEvent	1	255	1	167	33	4	1
2026-05-08 08:20:20.007	2026-05-08 08:20:20.007	2026-05-08 08:20:20.007	64758116	NosepokeEvent	1	255	1	168	33	5	1
2026-05-08 08:20:20.101	2026-05-08 08:20:20.101	2026-05-08 08:20:20.101	64758216	NosepokeEvent	1	255	1	169	33	5	0
2026-05-08 08:20:20.226	2026-05-08 08:20:20.226	2026-05-08 08:20:20.226	64758341	NosepokeEvent	1	255	1	170	33	6	1
2026-05-08 08:20:20.241	2026-05-08 08:20:20.241	2026-05-08 08:20:20.241	64758358	NosepokeEvent	1	255	1	171	33	5	1
2026-05-08 08:20:20.397	2026-05-08 08:20:20.397	2026-05-08 08:20:20.397	64758512	NosepokeEvent	1	255	1	172	33	6	0
2026-05-08 08:20:20.662	2026-05-08 08:20:20.662	2026-05-08 08:20:20.662	64758785	NosepokeEvent	1	255	1	173	33	5	0
2026-05-08 08:20:20.709	2026-05-08 08:20:20.709	2026-05-08 08:20:20.709	64758820	FullCornerState	1	255	1	174	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	34551	13900	25507	7796	1	0	0	0
2026-05-08 08:20:20.834	2026-05-08 08:20:20.834	2026-05-08 08:20:20.834	64758953	NosepokeEvent	1	255	1	175	33	6	1
2026-05-08 08:20:21.052	2026-05-08 08:20:21.052	2026-05-08 08:20:21.052	64759155	AntennaEvent	1	255	1	176	33	3	NoAnimal	
2026-05-08 08:20:21.130	2026-05-08 08:20:21.130	2026-05-08 08:20:21.130	64759238	NosepokeEvent	1	255	1	177	33	6	0
2026-05-08 08:20:21.567	2026-05-08 08:20:21.567	2026-05-08 08:20:21.567	64759681	NosepokeEvent	1	255	1	178	33	4	0
2026-05-08 08:20:22.472	2026-05-08 08:20:22.472	2026-05-08 08:20:22.472	64760578	AntennaEvent	1	255	1	179	33	2	NoAnimal	
2026-05-08 08:20:23.268	2026-05-08 08:20:23.268	2026-05-08 08:20:23.268	64761370	FullCornerState	1	255	1	180	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	17524	2386	37138	186	1	0	1	0
2026-05-08 08:20:25.810	2026-05-08 08:20:25.810	2026-05-08 08:20:25.810	64763920	FullCornerState	1	255	1	181	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	57820	53512	5943	33998	1	0	0	0
2026-05-08 08:20:26.918	2026-05-08 08:20:26.918	2026-05-08 08:20:26.918	64765039	AntennaEvent	1	255	1	182	33	3	NewTag	263000247238
2026-05-08 08:20:27.027	2026-05-08 08:20:27.027	2026-05-08 08:20:27.027	64765140	AntennaEvent	1	255	1	183	33	1	NewTag	263000247290
2026-05-08 08:20:27.979	2026-05-08 08:20:27.979	2026-05-08 08:20:27.979	64766090	AntennaEvent	1	255	1	184	33	3	NewTag	263000247209
2026-05-08 08:20:28.369	2026-05-08 08:20:28.369	2026-05-08 08:20:28.369	64766470	FullCornerState	1	255	1	185	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247209	1	1	29102	28152	17023	38928	1	0	0	0
2026-05-08 08:20:29.414	2026-05-08 08:20:29.414	2026-05-08 08:20:29.414	64767525	NosepokeEvent	1	255	1	186	33	2	0
2026-05-08 08:20:30.178	2026-05-08 08:20:30.178	2026-05-08 08:20:30.178	64768294	AntennaEvent	1	255	1	187	33	3	NoAnimal	
2026-05-08 08:20:30.334	2026-05-08 08:20:30.334	2026-05-08 08:20:30.334	64768442	AntennaEvent	1	255	1	188	33	3	NewTag	263000247209
2026-05-08 08:20:30.912	2026-05-08 08:20:30.912	2026-05-08 08:20:30.912	64769020	FullCornerState	1	255	1	189	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	34551	13900	25507	7796	1	0	0	0
2026-05-08 08:20:31.380	2026-05-08 08:20:31.380	2026-05-08 08:20:31.380	64769504	AntennaEvent	1	255	1	190	33	1	NoAnimal	
2026-05-08 08:20:31.988	2026-05-08 08:20:31.988	2026-05-08 08:20:31.988	64770092	AntennaEvent	1	255	1	191	33	1	NewTag	263000247290
2026-05-08 08:20:32.316	2026-05-08 08:20:32.316	2026-05-08 08:20:32.316	64770437	NosepokeEvent	1	255	1	192	33	2	1
2026-05-08 08:20:32.846	2026-05-08 08:20:32.846	2026-05-08 08:20:32.846	64770967	AntennaEvent	1	255	1	193	33	3	NoAnimal	
2026-05-08 08:20:32.971	2026-05-08 08:20:32.971	2026-05-08 08:20:32.971	64771086	AntennaEvent	1	255	1	194	33	3	NewTag	263000247209
2026-05-08 08:20:33.423	2026-05-08 08:20:33.423	2026-05-08 08:20:33.423	64771545	NosepokeEvent	1	255	1	195	33	2	0
2026-05-08 08:20:33.454	2026-05-08 08:20:33.454	2026-05-08 08:20:33.454	64771569	FullCornerState	1	255	1	196	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247290	1	1	17524	2386	37138	186	1	0	0	0
2026-05-08 08:20:33.985	2026-05-08 08:20:33.985	2026-05-08 08:20:33.985	64772095	AntennaEvent	1	255	1	197	33	3	NoAnimal	
2026-05-08 08:20:34.640	2026-05-08 08:20:34.640	2026-05-08 08:20:34.640	64772763	AntennaEvent	1	255	1	198	33	3	NewTag	263000247209
2026-05-08 08:20:34.687	2026-05-08 08:20:34.687	2026-05-08 08:20:34.687	64772811	AntennaEvent	1	255	1	199	33	1	NoAnimal	
2026-05-08 08:20:35.529	2026-05-08 08:20:35.529	2026-05-08 08:20:35.529	64773652	AntennaEvent	1	255	1	200	33	1	NewTag	263000247290
2026-05-08 08:20:36.013	2026-05-08 08:20:36.013	2026-05-08 08:20:36.013	64774120	FullCornerState	1	255	1	201	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	57820	53512	5943	33998	1	0	0	0
2026-05-08 08:20:36.372	2026-05-08 08:20:36.372	2026-05-08 08:20:36.372	64774484	AntennaEvent	1	255	1	202	33	3	NoAnimal	
2026-05-08 08:20:37.167	2026-05-08 08:20:37.167	2026-05-08 08:20:37.167	64775279	NosepokeEvent	1	255	1	203	33	5	1
